fid,date,lg,htid,atid,y,h_f_ts,h_f_sot,h_f_ibox,h_f_corn,h_f_ts_v,h_a_ts,h_a_sot,h_a_blk,h_n,a_f_ts,a_f_sot,a_f_ibox,a_f_corn,a_f_ts_v,a_a_ts,a_a_sot,a_a_blk,a_n,lgm,h_rest,a_rest,h_l5_mean,h_l5_std,h_l5_n,a_l5_mean,a_l5_std,a_l5_n
1398655,2026-04-12,126,386,3805,25,7.602909044284941,2.772826044551488,2.6106825836106564,1.8427840170401446,7.602909044284941,18.039724936890437,8.634477184932432,2.902690306522796,45,9.918532050718648,3.6009707125629444,6.305606791080979,4.813716406275844,9.918532050718648,11.670978475135472,4.360781681881577,2.316688382148139,44,22.72804537676874,5,4,6.8,2.039607805437114,5,9.0,3.794733192202055,5
1388562,2026-04-12,7,164,154,31,13.487425033466986,4.740744631226535,9.855020632967639,4.974896349461183,13.487425033466986,12.67457055913488,4.564901677032204,3.355890058746377,38,11.704180453028137,3.9549469869102842,7.219569354147808,4.598492346375766,11.704180453028137,13.702736828240706,5.466415480137515,3.7818262448753126,38,26.167071797709045,7,8,12.0,1.7888543819998317,5,13.8,3.1874754901018454,5
1384879,2026-04-12,84,1112,1086,28,12.705753146253704,4.155793966827561,7.367419361662363,4.623597107261805,12.705753146253704,13.119398627365333,3.5132712322529875,4.729976178176634,38,10.828059876214088,3.457054815043804,6.9588825699728,3.6151238610914858,10.828059876214088,14.178574936518785,5.15522690518107,3.588844215969749,41,25.59803581163603,8,8,12.2,2.7856776554368237,5,8.8,2.6381811916545836,5
1384882,2026-04-12,84,1128,2316,21,11.647308505930782,3.7003952404679987,6.689501880031807,4.270584003365149,11.647308505930782,11.732174578803617,3.4685765055390507,3.5720584870724217,38,11.851355491500238,3.9700875197445327,8.148599631146553,5.229297370114361,11.851355491500238,12.515629421725212,3.674320908913204,3.697165565691078,46,25.618435910778683,8,7,11.6,4.317406628984581,5,10.6,5.642694391866353,5
1384876,2026-04-12,84,1114,2313,26,13.15470593199149,3.882254948118719,8.685909325292556,5.664559969589065,13.15470593199149,12.242252123917629,4.614483452849921,3.323877178428357,40,10.237096658288886,2.820255719305494,6.376723484130259,3.7044121775267564,10.237096658288886,13.758239411071566,4.059010072568933,3.691496503758477,50,25.579541450952885,8,8,12.4,3.2619012860600183,5,10.6,4.17612260356422,5
1536941,2026-04-12,15,367,364,23,17.300050594348395,5.893068505872308,10.242391493076513,6.336041290741161,17.300050594348395,10.37577461572045,3.534099561577704,2.9372858774136796,57,12.121583959114695,3.8622680857052396,7.899481551279866,4.519132139450554,12.121583959114695,16.92766713639929,5.841194240735335,4.545558033453271,43,26.112531835599732,9,8,13.8,1.7204650534085253,5,13.8,4.955804677345547,5
1394690,2026-04-12,16,388,383,26,14.962780246716745,4.900086735800928,10.569693440240602,5.102892052995274,14.962780246716745,10.798749683150886,2.968000910719514,3.7049591433120113,40,7.267161744675285,2.0918702046746347,4.41120749895209,3.668666703086382,7.267161744675285,13.72316313903503,4.3635081113847125,4.01200138353279,38,25.415832422358104,4,8,14.8,4.833218389437829,5,8.4,2.5768197453450252,5
1530570,2026-04-12,20,451,443,25,15.083456426339517,4.303608563249803,10.120520310229688,4.65913761611207,15.083456426339517,13.279101144575911,4.115558022519526,3.7393300566908434,43,13.428525694969963,5.287515889178223,8.394662349393947,5.039514043766381,13.428525694969963,14.244468182700038,5.163061303760534,4.132353530600689,49,26.613234072744824,5,8,11.4,2.727636339397171,5,12.4,4.586937976471886,5
1492210,2026-04-12,30,585,599,22,14.437110464341142,5.420390024953126,8.442732977216957,5.626363494067833,14.437110464341142,9.124258033016645,2.740756863608633,2.401591138464358,54,11.66834998302167,2.9619108373665775,6.785025995902189,4.002913928308058,11.66834998302167,17.962672583873374,5.549598310761296,4.867173341548149,47,26.102256200869846,7,7,9.6,2.244994432064365,5,15.8,5.5641710972974225,5
1529693,2026-04-12,45,44,67,24,15.037668520950968,5.198492785600659,9.83673649436807,6.837602604715822,15.037668520950968,8.453313061866169,2.5339372369343676,2.6539132936430283,60,12.086147106546573,4.286761275541639,7.834020684948347,5.155708539046791,12.086147106546573,10.684166973303974,3.7090593820959707,2.9887960196610917,62,25.92046298408178,6,6,15.8,4.354308211415448,5,14.2,4.664761515876241,5
1395029,2026-04-12,76,2817,379,26,13.704449398076544,5.671387582299856,7.757686786867394,5.000723201883783,13.704449398076544,16.45470425199125,5.897666239094154,3.9224074819793633,23,8.76897528852324,2.075216041495261,5.855134423046329,4.22812990513232,8.76897528852324,16.814350214261033,6.042312356904187,5.300241545097061,27,26.022932221218294,22,7,12.0,10.256705123966467,5,10.2,6.615134163416491,5
1391124,2026-04-12,5,111,110,29,11.943951680902392,4.5709516663968035,8.569917349996954,3.8933081916456196,11.943951680902392,13.446911380083549,4.491196247105941,3.8775827417680677,44,11.99033691379806,3.7891425282222992,6.520439269950803,5.704139915943983,11.99033691379806,12.496550647931874,4.502202528810996,3.6620167635657337,56,25.106190815372596,8,3,11.4,7.525955088890711,5,15.2,5.192301994298868,5
1392141,2026-04-12,6,134,121,26,12.272205154034044,3.7085265924718906,7.9358446348491,5.314888148569245,12.272205154034044,12.498139983623977,4.487160692032124,3.193269245461988,48,11.855905972776482,3.67244832446328,7.640313867759421,4.755414510413917,11.855905972776482,13.141670627490834,3.94854839633161,2.999213006574257,49,25.151015679073698,7,8,11.6,3.4985711369071804,5,14.6,3.2,5
1396490,2026-04-12,14,354,339,26,11.138821529867723,3.5424036823431964,7.304105114861068,4.651576430368173,11.138821529867723,12.30961881878643,3.9941334877274897,3.2776953110871445,34,8.569724565532493,2.5510125283882044,5.066710707803225,3.9982708268483353,8.569724565532493,15.75097148865719,4.986781794821047,3.8897600958599643,37,24.04473468281933,8,6,14.2,2.481934729198171,5,7.8,0.7483314773547882,5
1494125,2026-04-12,21,458,461,23,14.187887516549452,4.0562804226189675,8.811412423507173,5.51882717582598,14.187887516549452,11.83423604714904,3.7091731811134974,3.298132649577541,43,12.558915125348276,4.053270718226708,7.01660489916737,3.863577894856071,12.558915125348276,12.681730730100705,4.198425286165614,4.059898587726921,31,27.36235810392827,7,6,7.8,6.11228271597445,5,14.4,7.552483035399682,5
1494594,2026-04-12,124,3786,3789,28,15.83422693113096,6.216964470310418,10.00059264531703,5.746815838809564,15.83422693113096,12.436810996833001,3.6421173971901486,3.7203813174415115,54,12.336624153957036,4.204134800519019,9.103359395511502,5.575343063600739,12.336624153957036,13.396240598574556,4.585923074773536,3.672507350775905,48,27.98828622359221,8,6,14.6,3.4409301068170506,5,15.0,3.3466401061363023,5
1494591,2026-04-12,124,3787,3790,14,15.13736627840952,5.321314633772561,10.234750166743911,5.744291523293273,15.13736627840952,13.675906954515613,4.595354638863802,3.456827679859246,44,14.812915316687366,4.782021424437165,9.238622610947617,4.874863303137504,14.812915316687366,13.349841088769796,4.5985940239953615,3.7086808934659286,58,27.98838888754755,6,8,16.2,5.491812087098393,5,17.2,4.261455150532504,5
1494590,2026-04-12,124,3788,3785,23,15.782427184376044,5.007904060969755,10.257546181461512,6.025284423297258,15.782427184376044,13.370108376132771,4.0854460553135725,4.413511589925866,44,14.06728135694286,4.957188994868187,10.370735487022955,5.214579386956514,14.06728135694286,14.89699013682649,4.680755349004027,4.301485839472142,44,27.866854543201697,6,6,12.6,4.5431266766402185,5,18.0,4.8166378315169185,5
1381128,2026-04-12,13,284,294,30,16.81282365868422,6.442990558157308,11.631388980586463,6.332474682549167,16.81282365868422,10.080688898927766,3.301886457007678,2.9654884821996745,64,13.111774698794616,4.978798261764689,8.459516302339832,4.608006762804919,13.111774698794616,16.922698062698846,6.517968887508337,3.910989817588531,44,27.986964274356616,3,7,14.0,2.6076809620810595,5,14.6,5.122499389946279,5
1382270,2026-04-12,107,280,283,22,15.362290573891169,5.786595115049663,10.271450895990576,5.920192869503549,15.362290573891169,13.085740064225263,4.80066143207662,3.477586295713106,51,14.010018652486817,5.81628551228541,8.665077699894915,5.901261181936356,14.010018652486817,16.16693968230895,5.113131822844337,4.808706957141031,48,28.111244701738066,6,6,17.6,3.878143885933063,5,13.4,7.657675887630659,5
1531241,2026-04-12,74,2803,2800,14,13.773956615616619,5.198699767288336,9.460737747039676,6.4558499827881715,13.773956615616619,9.74890005508942,3.9327513364904974,2.6703910779902427,39,11.24434020504774,3.8444205830889198,7.370298116311243,5.351431737973492,11.24434020504774,13.559838552680972,4.57323778972065,3.7892467942698627,52,24.80825702456844,7,7,12.2,5.5641710972974225,5,7.4,2.939387691339814,5
1494626,2026-04-12,110,3403,3410,22,15.384065575716832,5.183545708863985,10.459583444951129,6.200264773258489,15.384065575716832,10.806213975357279,3.338496580233951,3.511832306968607,34,11.124191127909807,3.5978638580119395,6.838922113358228,4.441954986696417,11.124191127909807,16.70977898091952,5.838509494377595,4.510050515054762,32,25.738660921460706,6,6,14.2,5.5641710972974225,5,13.2,6.493073232299171,5
1494624,2026-04-12,110,3414,3409,31,12.92583022968156,5.300389123998712,9.139197971706157,2.5732645159508114,12.92583022968156,11.30505050709516,5.307720184194181,4.101683502365053,5,10.557484271696728,4.960912133416595,7.033703789330607,5.476781859974306,10.557484271696728,9.724349732191195,3.675258863662792,2.641047628382664,33,25.694132944116657,5,5,11.8,2.7856776554368237,5,10.0,4.898979485566356,5
1494625,2026-04-12,110,3397,3412,34,12.813668003263167,4.801267322827862,8.231295678298746,4.5366508505938,12.813668003263167,13.620633411940036,5.24752807882208,3.889957118950514,35,11.035922625087423,3.9918588566733963,6.894258361053382,4.691345210870544,11.035922625087423,14.852933446969061,4.877005683000919,4.632966579071769,33,25.75658278058387,5,6,8.6,3.97994974842648,5,12.2,2.227105745132009,5
1419928,2026-04-12,10,217,224,25,12.418811392983665,3.990905848416156,8.252369019941993,4.827348201068348,12.418811392983665,11.229296147942652,3.7722979986430962,3.1718662405544,49,11.666030312331984,3.692593804343537,5.90559297235664,4.01421451792833,11.666030312331984,14.623678775167793,5.301395944919307,3.495783270417525,44,26.099995466584225,6,6,13.0,4.979959839195493,5,13.6,4.079215610874228,5
1387955,2026-04-12,11,244,235,26,13.197403583817225,4.451142464049193,8.454623277905196,5.299350694446592,13.197403583817225,13.63453443277892,5.069657476634449,3.8545310629892318,52,10.80097380845093,2.9945036800804674,6.747480311358536,4.1184729931546,10.80097380845093,14.699959852956459,4.393525455074145,4.00546174963212,39,24.433906279813204,8,7,10.6,3.0724582991474434,5,13.2,3.7094473981982814,5
1387958,2026-04-12,11,249,240,24,14.971755132377139,5.2334106637712585,10.505727964898082,5.188455765684585,14.971755132377139,8.820643034589517,3.026178080161326,2.0769310983212135,41,12.377999922699166,4.0794275865418035,8.002097165347239,5.123069456711776,12.377999922699166,10.349767021906827,3.8123050549010378,2.7596138459664927,53,24.444438316258147,9,8,11.8,4.445222154178573,5,9.4,2.244994432064365,5
1531520,2026-04-12,26,552,565,28,10.766917557675157,3.027750229048992,5.492433231783638,4.204890907259748,10.766917557675157,13.477303268847189,4.650840588678734,3.5871422051592816,44,9.717283034462096,3.2256516538753206,5.129624794715863,4.336977819526119,9.717283034462096,16.519364835019825,4.419544898421639,5.05894172532303,42,25.54896170070159,7,6,8.0,1.6733200530681511,5,13.2,3.54400902933387,5
1379282,2026-04-12,1,19,20,30,15.856879928956344,5.492145814550828,10.259540522268093,7.441345696533559,15.856879928956344,9.046929803563037,3.5279103850812454,2.257767323384995,67,14.36600780557031,4.822076998540761,10.544902514807989,5.7801304083511145,14.36600780557031,9.950654901419227,3.594619728215802,2.7484476576832426,64,25.14536107150745,8,8,16.2,4.915282290977803,5,15.0,6.6332495807108,5
1388567,2026-04-12,7,148,165,32,16.891782755589308,6.257396686966275,10.857958105335763,5.566008687749123,16.891782755589308,10.41125451771882,3.5330316412166347,2.648804818852941,50,11.23919737328635,4.8258215367986015,6.879371325904289,3.8025244553510555,11.23919737328635,16.22008582669917,5.2108897956726965,3.6644111900079133,38,26.198009688620587,8,8,14.6,2.727636339397171,5,9.4,4.963869458396343,5
1429664,2026-04-12,51,880,1925,26,11.005561029717772,3.056382369539169,5.361178364766412,4.639511125822164,11.005561029717772,11.07557965122964,3.34354654478686,3.088404536826405,31,7.265251743234075,2.5007706278886452,4.618426933095105,2.619031469645962,7.265251743234075,13.758371422282835,5.919351889697901,2.713386277610668,23,22.222060543202048,5,6,9.2,1.7204650534085253,5,5.6,2.244994432064365,5
1380629,2026-04-12,115,3462,3454,36,17.830937788698318,6.6283105544447265,11.049637039682844,4.963993488355583,17.830937788698318,13.278333226677772,4.945299474508671,3.406704391622436,51,12.269619699685768,3.9953477999245695,7.36048701599677,3.057862831625608,12.269619699685768,14.918455553004629,3.9841435475452696,4.5355592741462365,38,27.271064509618036,8,8,16.2,5.7758116312774614,5,13.4,2.65329983228432,5
1378175,2026-04-12,9,195,203,18,16.537954758957078,4.429131340151961,10.6142067699536,6.342814140938925,16.537954758957078,8.611611532924194,3.5059425069898955,1.932572293362503,60,8.963285390857179,2.057197990697283,4.810108695518975,3.878314911304743,8.963285390857179,15.353681886617935,4.7170767507599525,4.126282034014048,44,24.60570780308686,3,6,15.6,1.8547236990991407,5,9.0,2.449489742783178,5
1530539,2026-04-12,20,449,453,25,13.40856640889167,4.606627314614652,9.55484832097526,5.612238217579291,13.40856640889167,13.549240152555262,5.126415252586896,4.240090446824441,38,12.37942814653454,4.173210451135937,7.768507285398852,4.563340661924997,12.37942814653454,12.321539880129764,5.579434168727077,2.6500485867264167,52,26.593691175047137,6,7,15.6,5.71314274283428,5,20.4,8.777243302996677,5
1398659,2026-04-12,126,3796,3809,22,14.108922343104025,5.501773850644669,9.588021944209377,4.4113081584030365,14.108922343104025,9.421192489277246,3.247222974777153,2.4957403672482155,44,10.0355485338243,3.812133949036065,5.826166892102363,3.8248141844451897,10.0355485338243,12.275877473633255,4.3551234242530965,2.461428142835587,34,22.73918560674681,4,4,14.6,6.7111846942250075,5,12.4,1.7435595774162693,5
1391121,2026-04-12,5,101,117,17,11.84266760560111,4.424475630490756,7.766149898417734,4.108299824701688,11.84266760560111,11.776192269232078,3.522981982408973,3.8825310179987134,57,9.887385070908445,3.3043379233356522,6.475074335918761,3.1195077888126095,9.887385070908445,16.945276819830585,6.674547902468382,4.426163222435114,48,25.12770107735965,3,7,9.2,3.54400902933387,5,8.4,1.8547236990991407,5
1396983,2026-04-12,6,127,142,18,12.246002060836137,3.477694620974165,7.231020513902067,5.3606177692118,12.246002060836137,14.109620842090438,5.148277984010497,3.39200908225039,47,12.998738946334266,5.174693529039483,6.559498500956908,4.587604465960495,12.998738946334266,13.82705564569521,5.5818487380263395,3.6877834601176653,34,25.15471853933286,8,7,7.6,2.0591260281974,5,15.4,3.9293765408777004,5
1392143,2026-04-12,6,125,130,29,14.415653420204725,4.943675521537116,9.113972890434246,5.481709482194945,14.415653420204725,12.559319051342685,4.6176331256396255,3.5001498486623603,51,13.999111710831897,4.753419768875013,9.01335489933973,6.318706917747011,13.999111710831897,10.535681372673691,3.7956539914900507,3.0976178532163097,47,25.12364861881647,7,6,15.6,3.32264954516723,5,14.2,2.7129319932501073,5
1536983,2026-04-12,15,365,370,27,16.320544294621914,5.625934365350265,10.020586455301673,6.854035222629895,16.320544294621914,9.736295127840721,2.6738036701513366,2.489846604269202,46,11.108282933562519,4.768239231443788,8.03543750047542,4.46209552932181,11.108282933562519,16.43389620629746,5.361886805161389,4.327057762264556,43,26.090680396073676,6,6,14.6,1.624807680927192,5,11.2,2.7856776554368237,5
1384880,2026-04-12,84,2317,2315,31,17.737152296060437,6.410599228178496,12.95039034044638,6.648574622002284,17.737152296060437,10.152670149140615,3.8889160539089778,2.537497421413669,46,14.01372951008199,4.76065913106081,8.0335508114021,4.2341899964340355,14.01372951008199,12.79816392651543,4.395347326685109,4.194875638843584,52,25.583052799052123,7,8,15.4,3.8781438859330635,5,20.4,5.314132102234569,5
1396491,2026-04-12,14,348,338,31,17.205758466246184,6.39623421262856,11.340811863298265,6.219357470680895,17.205758466246184,9.214571422259286,3.2267865005675005,2.548969768116246,54,13.002547616778244,4.648026065444078,7.889252291884502,3.963980001266533,13.002547616778244,12.36770978625682,4.469786773585488,2.975424718245523,38,24.05783678643319,6,8,16.6,4.363484845854286,5,15.0,3.5777087639996634,5
